_key,Ts,co2ppmCorrected,co2ppmPureSens,humidity,lightStats,pumpStatus,soilHum,soilTemp,temperature,z_counter
-Mmz9FMrjtOA0F5o36Wm,1635294709239,14229.45215,19787.08008,75.6,286,0,91,26.75,29.1,3570
-Mmz9MdbM6UgZD4l9j-k,1635294739048,14083.36328,20004.25,75.5,285,0,91,26.75,29.1,3571
-Mmz9TveDEop1UuMORBs,1635294768874,14068.73242,19787.08008,75.5,282,0,91,26.8125,29.2,3572
-Mmz9aCLKCQMOiX8FLgY,1635294798678,14223.19238,20223.7207,75.5,285,0,91,26.8125,29.2,3573
-Mmz9hU5KzLebQswerwj,1635294828486,14821.99316,20669.68945,75.9,279,0,91,26.8125,29.2,3574
-Mmz9ozc9Qn3TcgoN1jk,1635294859240,14678.8623,20669.68945,75.7,283,0,91,26.8125,29.2,3575
-Mmz9wGT1IFjLeuJY7aT,1635294889054,15670.5293,20669.68945,75.7,278,0,91,26.8125,29.2,3576
-MmzA2YOgW64wZjxD30c,1635294918873,14519.61816,21356.57813,75.7,282,0,91,26.8125,29.2,3577
-MmzA9zEsV1d-_wdaM7K,1635294949327,12329.39062,16606.44727,75.6,283,0,91,26.8125,29.2,3578
-MmzAHIwaye9irHto_gU,1635294979325,14519.61816,19787.08008,75.7,266,0,92,26.8125,29.2,3579
-MmzAO_tk-JV4naNKQX4,1635295009145,15011.4541,19787.08008,75.6,282,0,92,26.8125,29.2,3580
-MmzAW4x6cCq7IxPtUCB,1635295039869,14370.67285,19787.08008,75.6,276,0,92,26.875,29.2,3581
-MmzAcMiJo_LYMsyBB82,1635295069678,14191.36035,19572.19727,75.7,261,0,92,26.875,29.3,3582
-MmzAjdRdTynxe37RHbn,1635295099484,14563.23535,17543.48047,75.2,274,0,91,26.875,29.2,3583
-MmzAqlHCLwbf6R-n_S_,1635295128659,11431.66504,15891.47363,75.2,282,0,91,26.875,29.3,3584
-MmzAy23IYPfjgO9jzd6,1635295158468,14062.54004,20004.25,75.4,276,0,92,26.875,29.3,3585
-MmzB4JloRPoJdg9pFlh,1635295188273,14833.27246,19787.08008,75.6,276,0,91,26.875,29.3,3586
-MmzBBakMWbHuoqhr5dc,1635295218096,15141.95508,20669.68945,75.8,276,0,91,26.875,29.3,3587
-MmzBJ6EoukFQzRMgxJu,1635295248847,16379.99121,21826.77539,75.4,275,0,91,26.875,29.3,3588
-MmzBQNyJ-UG5Yrw7Soy,1635295278654,17284.25586,21125.1875,75.5,275,0,91,26.875,29.3,3589
-MmzBXeo380518sPQ7kq,1635295308468,18021.76563,26540,75.6,273,0,91,26.875,29.4,3590
-MmzBdwZI13s9pwNsz57,1635295338277,18843.60938,25690.38477,75.4,281,0,91,26.9375,29.4,3591
-MmzBlDKGuxkWTLBsv4t,1635295368085,17258.67578,24070.60156,75.4,275,0,91,26.9375,29.5,3592
-MmzBsV6KIDdDOIg9cTn,1635295397896,17051.72852,23553.27148,75.6,262,0,92,26.9375,29.5,3593
-MmzBzm5pmfFq_zYQebA,1635295427719,16847.21875,27716.06641,75.8,275,0,91,26.9375,29.5,3594
-MmzC6Ht7rSQRxrGGchK,1635295458490,16169.13574,22797.61133,75.4,274,0,91,26.9375,29.5,3595
-MmzCDZhvrYIpM6PgzAW,1635295488302,15811.61523,19572.19727,75.5,275,0,91,26.9375,29.5,3596
-MmzCKq__9lN7X7lK_6s,1635295518117,16745.38281,22797.61133,75,275,0,91,26.9375,29.5,3597
-MmzCS7WSb93BbLdHcUR,1635295547937,16584.23438,22065.63672,74.8,277,0,92,26.9375,29.5,3598
-MmzCZP6rPSHIXjkNJ0D,1635295577735,12350.11426,17352.10938,74.8,274,0,91,27,29.5,3599
-MmzCfftGfVs8pgTtzCx,1635295607545,15045.70898,21356.57813,74.7,282,0,91,27,29.5,3600
-MmzCmxlb0QZc1LYjPL8,1635295637361,15199.01172,20896.22852,75,273,0,91,27,29.4,3601
-MmzCuTuabxtiXqh86fW,1635295668154,14524.26855,21826.77539,75.3,273,0,91,27,29.4,3602
-MmzD0kbH4c1wThE_etV,1635295697959,15835.04883,21125.1875,75.6,273,0,91,27,29.3,3603
-MmzD81MiPail1GJ9v9T,1635295727768,15326.2041,21125.1875,75.6,272,0,91,27,29.3,3604
-MmzDFJQjIDhZwhObFna,1635295757595,14338.50098,20223.7207,75.8,272,0,92,27,29.3,3605
-MmzDMaPp-VFVaX2EA1q,1635295787419,15825.54395,21826.77539,75.7,272,0,91,27,29.3,3606
-MmzDTsEQDDlL4bPkxW6,1635295817231,15475.42871,20669.68945,75.8,274,0,91,27,29.3,3607
-MmzDa8yiV48IN2m-bo2,1635295847039,14513.22656,20669.68945,75.6,272,0,91,27,29.3,3608
-MmzDheKTFdJrh5rFpyM,1635295877781,15310.26367,20669.68945,75.6,273,0,92,27,29.4,3609
-MmzDow-GIfrCKGWddRZ,1635295907585,12050.95703,17352.10938,75.4,272,0,91,27,29.4,3610
-MmzDwClcIceAsG5Yeij,1635295937393,14928.72754,20669.68945,76,272,0,91,27,29.5,3611
-MmzE2Uf6kpTwTN-sjp7,1635295967211,15489.6875,21590.43359,75.3,273,0,91,27.0625,29.5,3612
-MmzE9lNgkFtbHmy5XyM,1635295997016,14517.87695,20669.68945,75.2,262,0,92,27.0625,29.5,3613
-MmzEH2Cv2V6XIRxLdy7,1635296026830,14813.68945,20669.68945,75.3,273,0,91,27.0625,29.6,3614
-MmzEOL3xZkLaSXPeiFJ,1635296056709,11771.48828,16424.87891,75.3,272,0,91,27.0625,29.6,3615
-MmzEVqXYFy8qDoqt17B,1635296087459,11785.63379,17162.74609,75.1,272,0,91,27.0625,29.6,3616
-MmzEc7HWvtu-2hOiAw1,1635296117266,15308.4248,21125.1875,75.1,256,0,92,27.0625,29.7,3617
-MmzEjP3qJiJvkeVINGv,1635296147076,15664.26074,20669.68945,74.9,272,0,91,27.0625,29.7,3618
-MmzEqfkhvLFqeQWArMP,1635296176881,18016.7168,22065.63672,75.3,272,0,91,27.0625,29.6,3619
-MmzExxSLzvImZLZq3iO,1635296206685,15814.14355,21590.43359,75.3,274,0,91,27.0625,29.6,3620
-MmzF4EORaR1fB7ZK_u6,1635296236505,15821.11328,21590.43359,75.4,273,0,91,27.0625,29.5,3621
-MmzFBW4ZN6ef-s04JOM,1635296266310,15811.61523,22065.63672,75.5,271,0,91,27.125,29.5,3622
-MmzFJ0CBJoOrRNWK54N,1635296297038,15647.34277,21590.43359,75.6,272,0,91,27.125,29.4,3623
-MmzFQI0Nw66t8HY2aM1,1635296326849,15291.88184,22065.63672,75.8,245,0,92,27.125,29.4,3624
-MmzFXZs0PjL4mWllSpy,1635296356665,15132.86328,21826.77539,75.9,270,0,91,27.125,29.3,3625
-MmzFdqoV2cQzu5mztAI,1635296386484,15635.44434,21590.43359,75.9,270,0,91,27.125,29.3,3626
-MmzFl7c52fCbWvaKMaD,1635296416297,15002.44727,22551.02344,75.7,269,0,91,27.125,29.2,3627
-MmzFsPeaGF52ZSNe-DK,1635296446122,15173.5,21826.77539,75.8,266,0,91,27.125,29.1,3628
-MmzFzgTJmdNJtskdqnU,1635296475934,15155.29687,21125.1875,76,258,0,91,27.125,29.1,3629
-MmzG6C7K6yxEDzbVIsk,1635296506696,15505.19141,21590.43359,76,263,0,91,27.125,29,3630
-MmzGDTuEMshDvP5AudB,1635296536507,15649.22168,20896.22852,76.1,259,0,91,27.125,29.1,3631
-MmzGKkmn9Uv8Y8srvtH,1635296566322,15000.04395,22065.63672,75.9,262,0,91,27.125,29.1,3632
-MmzGS1TWsaCsM_XLiJu,1635296596126,15189.29102,20669.68945,75.8,257,0,91,27.125,29,3633
-MmzGZJAYa-TFK6R3jvJ,1635296625931,15820.47461,22551.02344,76.1,230,0,91,27.125,29.1,3634
-MmzGf_rodGSqr7FSMe_,1635296655735,15146.19824,22065.63672,76.1,256,0,91,27.125,29.1,3635
-MmzGmrkaNUdFbGV-pLx,1635296685552,15321.29687,21826.77539,76,256,0,91,27.1875,29.1,3636
-MmzGuMJRR_LrLuK_Hkr,1635296716245,12463.42969,17352.10938,75.8,254,0,91,27.1875,29.1,3637
-MmzH0dBPczTStBbWDvV,1635296746061,15018.06055,20223.7207,75.7,257,0,91,27.1875,29.1,3638
-MmzH7uz6Fud5Zc0-kyg,1635296775872,15507.67187,21125.1875,75.8,256,0,91,27.1875,29.1,3639
-MmzHFBopdQHbZ_Ytejd,1635296805685,15832.51562,22065.63672,75.8,258,0,91,27.1875,29.2,3640
-MmzHMTb3_G-mll-kSNE,1635296835495,16200.22461,22307.04688,75.6,262,0,91,27.1875,29.2,3641
-MmzHTkZGtOMkAokpauZ,1635296865316,15503.33203,21125.1875,75.5,261,0,91,27.1875,29.3,3642
-MmzHa1StaLaz7bmBpHW,1635296895134,14980.24609,23046.82422,75.6,259,0,91,27.1875,29.4,3643
-MmzHhYjb9mxatk-Z8m-,1635296925935,15673.04199,21125.1875,75.5,263,0,91,27.1875,29.3,3644
-MmzHop_vMc0c8bS_QcL,1635296955749,16010.85937,21826.77539,75.4,260,0,91,27.1875,29.4,3645
-MmzHw6Q1HPEay-yHwHg,1635296985563,14031.0625,21826.77539,75.6,262,0,91,27.1875,29.4,3646
-MmzI2OHXxyNgoHd43hq,1635297015379,14817.84277,21826.77539,75.6,267,0,91,27.1875,29.4,3647
-MmzI9f0FIRba-hLjRng,1635297045186,15180.78906,20223.7207,75.2,266,0,91,27.25,29.4,3648
-MmzIGwsRcXgUZ55M6jV,1635297075000,14982.64551,19787.08008,75.4,265,0,91,27.1875,29.5,3649
-MmzIODgZI2Juuzq5uwm,1635297104813,14221.48633,20896.22852,75,262,0,91,27.25,29.5,3650
-MmzIVjNWwVI1MjCa6II,1635297135576,14377.57031,19787.08008,75,266,0,91,27.25,29.5,3651
-MmzIc00F99lD4vYpLM_,1635297165378,14052.41797,20445.52734,75,263,0,91,27.25,29.6,3652
-MmzIjHj6sn-4t7sIJOS,1635297195184,14069.29297,19787.08008,74.8,265,0,91,27.25,29.6,3653
-MmzIqZinb7cBOjAScOp,1635297225007,14405.76758,20223.7207,74.5,268,0,91,27.25,29.6,3654
-MmzIxqfFap8_vmUmDr5,1635297254828,14371.24609,20223.7207,74.9,266,0,91,27.25,29.6,3655
-MmzJ47Xu9PYTsrW8mBa,1635297284642,14234.5752,19572.19727,74.5,263,0,91,27.25,29.7,3656
-MmzJBPaUa-_BrdtJLp9,1635297314471,14251.65234,19572.19727,74.3,265,0,91,27.25,29.7,3657
-MmzJIv5-jHfD4wj_CjV,1635297345223,14096.88086,19572.19727,74.3,269,0,91,27.25,29.7,3658
-MmzJQsIWYmpDYMqTlW6,1635297377811,11808.76172,16424.87891,74.6,267,0,91,27.25,29.7,3659
-MmzJY92HFgEFuKLd7uY,1635297407620,14842.77246,19787.08008,74.8,269,0,91,27.25,29.7,3660
-MmzJeQooJLSsLRyZB5j,1635297437428,15708.80957,21826.77539,74.6,271,0,91,27.3125,29.6,3661
-MmzJlhmczaQaWX3Lc7i,1635297467250,16427.21289,22551.02344,74.4,271,0,91,27.3125,29.6,3662
-MmzJszhDO62hZaaDT0i,1635297497069,16559.70898,22797.61133,74.7,270,0,91,27.3125,29.7,3663
-MmzK-VADVPdpEHghzc_,1635297527820,16370.81934,21826.77539,74.8,272,0,91,27.3125,29.7,3664
-MmzK6m0ZxTUIsUZaCAc,1635297557633,14827.33301,20669.68945,74.8,272,0,91,27.3125,29.8,3665
-MmzKE2tn03zERxXkM2G,1635297587449,16875.58594,21125.1875,75,272,0,91,27.3125,29.8,3666
-MmzKLK_hLvUdWbRZhP8,1635297617254,14827.33301,20223.7207,74.8,272,0,91,27.3125,29.8,3667
-MmzKSbOnQmjv_QNaCrY,1635297647066,14971.85352,17736.87305,75,273,0,91,27.3125,29.8,3668
-MmzKZtCZnzT6rnCghO-,1635297676878,15450.66504,20004.25,75.2,273,0,91,27.3125,29.8,3669
-MmzKg9xx5squqX_7PFF,1635297706685,14315.55176,19359.5625,75.2,274,0,91,27.3125,29.8,3670
-MmzKnfzMgPnUHPd5mRg,1635297737471,14335.05762,20223.7207,74.8,273,0,91,27.375,29.9,3671
-MmzKuxoyl9fYkBO1n5m,1635297767285,14811.91113,20445.52734,74.8,273,0,91,27.375,29.9,3672
-MmzL1EgLYvNlyf7VF1V,1635297797100,15147.41211,20896.22852,74.7,273,0,91,27.375,29.9,3673
-MmzL8WJ6dGoIeKbhjVR,1635297826900,14983.24512,20445.52734,74.7,276,0,91,27.375,29.9,3674
-MmzLFn4iN1v7PU5yIJu,1635297856709,14794.12402,20896.22852,75,275,0,91,27.375,29.9,3675
-MmzLN4bOyyJXQT9-ff_,1635297886567,15258.21973,21125.1875,75.3,260,0,92,27.375,29.9,3676
-MmzLUN2w7G6mEDwJpLu,1635297916420,15390.69824,20669.68945,75.5,274,0,91,27.375,30,3677
-MmzLauw7TpWUrRJuViW,1635297947324,11229.28418,16424.87891,75.3,274,0,91,27.375,29.9,3678
-MmzLiCCoAe5mxULsb2a,1635297977165,15260.66504,21826.77539,75.1,275,0,91,27.375,30,3679
-MmzLpUJLbskZD7IFtPw,1635298006996,15757.85547,21826.77539,75.2,272,0,91,27.4375,30,3680
-MmzLwl1_WTaflP-NTa9,1635298036802,15959.01074,22065.63672,74.9,272,0,91,27.4375,30,3681
-MmzM31ogdVI3GZW0C6P,1635298066612,15748.37891,22551.02344,75.3,275,0,91,27.4375,30,3682
-MmzMAJdIPxXU-HLoCQh,1635298096426,16104.49316,22551.02344,75.2,278,0,91,27.4375,30,3683
-MmzMHq-9GEyC34v1pyW,1635298127232,16840.47266,23046.82422,75,281,0,91,27.4375,30,3684
-MmzMP716xAao5QVzPmk,1635298157059,16638.43555,22551.02344,75.2,272,0,91,27.4375,30,3685
-MmzMWOf7irnDecrDHsd,1635298186860,15251.49414,21826.77539,75.2,274,0,91,27.4375,30,3686
-MmzMcfW-ORVEsaX6aW0,1635298216674,16130.97949,22065.63672,75.1,275,0,91,27.4375,29.9,3687
-MmzMjxMVBZ48E-5HlAC,1635298246488,15748.37891,22551.02344,75.3,278,0,91,27.4375,30,3688
-MmzMrEBiHeqbJuyRH7b,1635298276300,12674.15137,17162.74609,75.1,263,0,92,27.5,30,3689
-MmzMyVvdAwoyRD3dqbe,1635298306107,15959.01074,22551.02344,74.9,278,0,91,27.5,30,3690
-MmzN50EGt6xVF5hW2Ar,1635298336847,16300.17578,22307.04688,75,275,0,91,27.5,30,3691
-MmzNCHsiQ-Ic8RRakku,1635298366648,16309.97461,22797.61133,74.9,262,0,92,27.5,30,3692
-MmzNJZ_89jlVlrv8hcG,1635298396454,15939.83691,25690.38477,75.1,282,0,91,27.5,30,3693
-MmzNQqOYr9vSQEY3SZB,1635298426266,15968.60254,23810.55664,74.8,280,0,91,27.5,30,3694
-MmzNY7DNVqIaATLOupD,1635298456078,19816.84961,27716.06641,75,281,0,91,27.5,30,3695
-MmzNeP3n0BHsgrtvVcr,1635298485892,19816.84961,27716.06641,75,280,0,91,27.5,30,3696
-MmzNlfpqDTezbBuIiET,1635298515702,18816.47266,26540,74.6,277,0,92,27.5,30,3697
-MmzNtBTYyEyCfiPkSug,1635298546462,17619.93945,23810.55664,74.7,277,0,91,27.5,30,3698
-MmzO-TC4eomuSGkpxdR,1635298576270,17044.90039,24070.60156,74.8,276,0,91,27.5625,30,3699
-MmzO6k2lzTFoErlUe9C,1635298606083,16518.01367,23553.27148,74.6,278,0,91,27.5625,30,3700
-MmzOE0oJ0VxEovlrul4,1635298635892,16152.96289,22065.63672,74.7,322,0,91,27.5625,30,3701
-MmzOLIeXIq21lzXg5q6,1635298665706,15814.77734,22065.63672,74.6,278,0,91,27.5625,30,3702
-MmzOS_Qeyx-7VSuu47b,1635298695515,17619.93945,24070.60156,74.7,275,0,91,27.5625,30,3703
-MmzOZrCUsScDVKOPtjp,1635298725325,16850.59375,24070.60156,74.9,273,0,91,27.5625,30,3704
-MmzOgMdzFNB0tF2pLsr,1635298756073,15589.7793,23810.55664,75,274,0,91,27.5625,30.1,3705
-MmzOndblFFnpIH4sCOj,1635298785896,16451.30078,22065.63672,75.1,272,0,91,27.5625,30.1,3706
-MmzOuvVddkTsb4-4R1J,1635298815712,15052.40527,21826.77539,75.4,273,0,91,27.5625,30.1,3707
-MmzP1CRMfuhGYlbxj43,1635298845532,15052.40527,20223.7207,75.4,272,0,91,27.5625,30.1,3708
-MmzP8UJDLsPLGsTKfin,1635298875349,15070.5293,21590.43359,75.2,274,0,91,27.5625,30.1,3709
-MmzPFl7FoxU7aQzg_3H,1635298905160,14605.56445,19572.19727,74.8,277,0,91,27.625,30.2,3710
-MmzPN1roatR_OQkd-v0,1635298934968,14175.45801,20896.22852,74.5,272,0,91,27.625,30.1,3711
-MmzPUYVryT41-L3KHl1,1635298965729,14623.13281,20896.22852,74.6,273,0,91,27.625,30.2,3712
-MmzPapBzp3FBBki66ox,1635298995533,14316.12305,20669.68945,74.5,278,0,91,27.625,30.2,3713
-MmzPi5v6oBebHxp6fP8,1635299025340,14516.71387,20223.7207,74,278,0,91,27.625,30.2,3714
-MmzPpNfm6sj48sodYFo,1635299055147,14675.92871,20004.25,74,277,0,91,27.625,30.2,3715
-MmzPweR1GCOGQSYmYg2,1635299084956,14049.04492,20669.68945,74,272,0,91,27.625,30.2,3716
-MmzQ2wA7Yx9BwOyl3OY,1635299114764,14220.34961,20004.25,73.8,281,0,91,27.625,30.2,3717
-MmzQACsg_AyyiScPkgG,1635299144569,14542.87012,19572.19727,73.7,278,0,91,27.625,30.2,3718
-MmzQHi8Tg7IKwEHcMbB,1635299175306,14023.75977,19572.19727,74.3,263,0,92,27.625,30.2,3719
-MmzQP-0UfVA3a-VSljv,1635299205121,14211.81934,19787.08008,73.9,283,0,91,27.6875,30.2,3720
-MmzQWGgpvlVKNmJPy9M,1635299234924,14352.8584,19572.19727,73.9,288,0,91,27.6875,30.3,3721
-MmzQcYaksArUFIak7Fz,1635299264742,14059.73047,20004.25,73.7,283,0,91,27.6875,30.3,3722
-MmzQjpHwvapstQnanSq,1635299294547,14051.29492,19572.19727,73.8,282,0,91,27.6875,30.3,3723
-MmzQr610GEHBSEVu4gJ,1635299324354,14329.32031,20669.68945,74,285,0,91,27.6875,30.4,3724
-MmzQyNpt9oLG1kIHznA,1635299354165,14180.00195,19787.08008,74.1,286,0,91,27.6875,30.3,3725
-MmzR4tYw204PEJt5qQi,1635299384931,14486.52539,19572.19727,74,279,0,91,27.6875,30.4,3726
-MmzRCAUY5c04pi3ESn1,1635299414752,14190.79395,19572.19727,73.8,286,0,91,27.6875,30.4,3727
-MmzRJU5IxCQKJ0jVzJf,1635299444679,13994.58398,19572.19727,74.3,282,0,91,27.6875,30.4,3728
-MmzRQl-iXVg_w367t6r,1635299474497,14634.26855,20669.68945,74.3,279,0,91,27.75,30.3,3729
-MmzRY2ebnzhSvywdHnQ,1635299504362,13992.33887,20004.25,74.5,265,0,92,27.75,30.3,3730
-MmzReq3sn2JleYI96Z8,1635299536261,14492.90918,20004.25,74.1,279,0,91,27.75,30.3,3731
-MmzRmM83r6-7Z0r4UOZ,1635299567049,10203.73145,15545.08496,74,281,0,91,27.75,30.3,3732
-MmzRtofaJCFtJcNQS3t,1635299597612,18028.98633,22065.63672,73.8,274,0,91,27.75,30.4,3733
-MmzS06cFsNLIlfIBUMX,1635299627496,16518.67383,25690.38477,73.9,275,0,91,27.75,30.4,3734
-MmzS7P-gxWVGXL84IZ3,1635299657345,15159.54492,22797.61133,73.7,277,0,91,27.75,30.4,3735
-MmzSEg-vhnSwp9yL2tH,1635299687168,15359.95996,23046.82422,73.5,265,0,92,27.75,30.3,3736
-MmzSLy59w0aqoeOCxpH,1635299716998,15168.64746,21125.1875,73.6,275,0,91,27.75,30.4,3737
-MmzSTXVTQTXv18t9wKE,1635299748000,14850.49609,20896.22852,73.5,274,0,91,27.75,30.4,3738
-MmzS_pJmAUyW-uRBpBZ,1635299777876,14556.25,20223.7207,73.2,283,0,91,27.75,30.4,3739
-MmzSh6jqT8waxgkITBG,1635299807728,14715.89551,20669.68945,73.2,274,0,91,27.8125,30.4,3740
-MmzSoOuj7nzUo6iIst5,1635299837562,14859.40332,20223.7207,73.4,276,0,91,27.8125,30.4,3741
-MmzSvfy-W34rctZu2mX,1635299867390,14486.52539,20896.22852,74,278,0,91,27.8125,30.4,3742
-MmzT1yAR3GtFHdU1zP1,1635299897227,11765.36328,16606.44727,74,275,0,91,27.8125,30.4,3743
-MmzTA7hWBvbg7IuL-PX,1635299930670,15116.50879,20669.68945,74,261,0,92,27.8125,30.5,3744
-MmzTHPfOCOOhcE1TJzU,1635299960491,12279.14355,16606.44727,74.2,275,0,91,27.8125,30.4,3745
-MmzTOgaaC5CnpKuLQJT,1635299990310,14462.75684,20445.52734,74.1,274,0,91,27.8125,30.5,3746
-MmzTVodWge6DG92JrbA,1635300019497,11116.88281,16424.87891,74.1,285,0,91,27.8125,30.5,3747
-MmzTc5lnmDZgkf7FUwF,1635300049329,14937.1084,20445.52734,74,279,0,91,27.8125,30.6,3748
-MmzTjN_lpw1Qj52vhbn,1635300079141,14526.01074,20669.68945,73.2,280,0,91,27.875,30.6,3749
-MmzTqtnlBo5po6MrwCO,1635300109939,16394.41211,22307.04688,73,272,0,91,27.875,30.6,3750
-MmzTyAt4CQrPXmi3UA1,1635300139769,12342.21582,17736.87305,73,279,0,91,27.875,30.6,3751
-MmzU4TIOHDZzYpgwQvq,1635300169620,14839.80176,21590.43359,73.1,263,0,92,27.875,30.7,3752
-MmzUBkFLlquhOj_AvHj,1635300199440,12480.38965,16975.36133,72.8,278,0,91,27.875,30.7,3753
-MmzUJ1s7Pv6wWoz1Kbl,1635300229305,15512.63867,22307.04688,72.8,278,0,91,27.875,30.8,3754
-MmzUQJnIRYDNQTWThNh,1635300259123,16539.18359,22797.61133,73,271,0,92,27.875,30.8,3755
-MmzUXpdnfZ73tXckS13,1635300289897,15157.72363,22551.02344,73.2,286,0,91,27.875,30.7,3756
-MmzUe6kzGES3MtLJRR2,1635300319728,15823.00879,19787.08008,73.3,284,0,91,27.9375,30.7,3757
-MmzUlOv6i52HZUKCJwF,1635300349564,16536.54102,23046.82422,73.2,283,0,91,27.9375,30.7,3758
-MmzUsfscfUXDKEjb0gI,1635300379384,16347.90137,22065.63672,73.3,288,0,91,27.9375,30.7,3759
-MmzUzxuk_vnuNOz5K_T,1635300409210,12180.14453,17352.10938,73.2,285,0,91,27.9375,30.7,3760
-MmzV6FQ86JVmGbqP2oG,1635300439067,15870.55957,20896.22852,72.8,273,0,92,27.9375,30.7,3761
-MmzVDXZRqbXOrG9xJjA,1635300468900,12739.79102,16975.36133,73.2,267,0,92,27.9375,30.6,3762
-MmzVL3dynvDFgxnrz4g,1635300499753,12045.16895,16975.36133,73.4,285,0,91,27.9375,30.6,3763
-MmzVSLce_vtHEbd1PSO,1635300529577,12052.40332,16975.36133,73.3,284,0,91,27.9375,30.6,3764
-MmzVZcf2Hzs23XvE3Fb,1635300559404,18642.58203,17352.10938,73.3,283,0,91,27.9375,30.6,3765
-MmzVfvf3hbWVEk6XC6P,1635300589292,15164.39648,20896.22852,73.3,286,0,91,27.9375,30.6,3766
-MmzVnDFcK7I4IOeHGAy,1635300619152,15507.67187,20896.22852,73.2,285,0,91,27.9375,30.6,3767
-MmzVuVlryBQ23M4SxMS,1635300649009,12047.10059,16975.36133,73.2,272,0,92,27.9375,30.7,3768
-MmzW11L8hk1edaEysLr,1635300679830,9552.68457,16975.36133,73.2,266,0,92,28,30.7,3769
-MmzW8KMoyNvHd5Y8yaS,1635300709719,15717.60547,21125.1875,72.6,277,0,91,28,30.7,3770
-MmzWFbUQCekq6AHY0wT,1635300739551,12782.14062,17162.74609,72.3,274,0,91,28,30.8,3771
-MmzWMtLJ2Gk37le273B,1635300769366,12497.36719,16975.36133,72.4,259,0,92,28,30.8,3772
-MmzWUAnT6Z7avORxnHE,1635300799219,12627.62109,17543.48047,72.5,275,0,91,28,30.8,3773
-MmzWaTC_pYPb21XjL-Y,1635300829070,14853.46289,20669.68945,72.6,272,0,91,28,30.9,3774
-MmzWhzpDB6eXkn1tiIv,1635300859893,15205.69824,20896.22852,72.5,272,0,91,28,30.8,3775
-MmzWpHH0zxpzJYkOh_k,1635300889746,12635.19531,17162.74609,72.4,273,0,91,28,30.8,3776
-MmzWxFNhxY2duPmLYny,1635300922393,14087.86719,16789.93359,72.5,256,0,91,28,30.8,3777
-MmzX3XMgRI2YJNxa2Fi,1635300952215,14860,22065.63672,72.7,272,0,91,28,30.8,3778
-MmzXAtxfCOqJxHgN9Wb,1635300982397,15344.61328,21826.77539,72.8,261,0,92,28.0625,30.8,3779
-MmzXIBsfCCBhF9qgrAV,1635301012280,14826.74121,20445.52734,72.9,278,0,91,28.0625,30.9,3780
-MmzXPnwIfmifDfIbsod,1635301043453,12184.0459,16975.36133,72.8,277,0,91,28.0625,30.9,3781
-MmzXX5PRtqY2VHsmkEb,1635301073306,14683.56445,20669.68945,72.7,264,0,92,28.0625,30.9,3782
-MmzXdNM7_Mdkg-f9aqd,1635301103127,11035.10156,16067.41211,72.8,278,0,91,28.0625,30.9,3783
-MmzXkeKmyNayMDMzkWJ,1635301132949,14178.86523,23046.82422,72.9,263,0,92,28.0625,31,3784
-MmzXrwPoyjRi5w8dGcg,1635301162778,14439.58398,20223.7207,73.5,279,0,91,28.0625,31,3785
-MmzXzDimiXrXoYRYsYi,1635301192622,11626.87891,16606.44727,73.1,273,0,91,28.125,31,3786
-MmzY5ombyV7Z84jXyv0,1635301223730,15144.37891,21125.1875,73,282,0,91,28.125,30.9,3787
-MmzYD62T77NHgXSfYpi,1635301253572,15640.45117,21590.43359,72.9,279,0,91,28.125,31,3788
-MmzYKkitv38YEJCSmC9,1635301284911,15337.86133,22551.02344,72.7,282,0,91,28.125,30.9,3789
-MmzYS8TPBht-EyPyAnr,1635301315167,15018.66309,20669.68945,72.4,281,0,91,28.125,31,3790
-MmzYZQC6r-WyRwyqjtP,1635301344973,16224.86328,21826.77539,72.4,262,0,91,28.125,30.9,3791
-MmzYfjTgU0upSYt2tqu,1635301374943,15847.09375,22065.63672,72.7,274,0,91,28.125,30.9,3792
-MmzYnFFn2mcsqwkh-jj,1635301405712,15171.67969,21125.1875,72.7,272,0,91,28.125,30.9,3793
-MmzYuX91zChzmCAE6sR,1635301435530,15187.46875,21590.43359,72.7,272,0,91,28.125,30.8,3794
-MmzZ0pVj3Kij_BJIGt5,1635301465440,14062.54004,20669.68945,72.8,270,0,91,28.1875,30.8,3795
-MmzZ86eh_K3GJAEIIwo,1635301495275,15835.04883,22551.02344,73,272,0,91,28.125,30.8,3796
-MmzZFOSpUyAeAI_8BUI,1635301525086,15835.04883,20896.22852,73,272,0,91,28.1875,30.8,3797
-MmzZMf96PVvOJWZhgGj,1635301554890,15126.19922,21826.77539,73.2,271,0,91,28.1875,30.9,3798
-MmzZUAv41X9NTBnoYpQ,1635301585659,15137.71484,20669.68945,72.9,272,0,91,28.1875,31,3799
-MmzZaTFc0R7Y1wQ9ZtL,1635301615505,16030.08301,20669.68945,72.6,263,0,92,28.1875,30.9,3800
-MmzZhk1tAAmn_dpku2r,1635301645315,15174.10645,21826.77539,72.5,285,0,91,28.1875,31,3801
-MmzZp0wP0kF-vCubM_R,1635301675132,15183.21777,20445.52734,72.4,277,0,91,28.1875,31,3802
-MmzZwSndDr4B0Gx1Re4,1635301705588,12067.3623,17352.10938,72.4,287,0,91,28.1875,31,3803
-Mmz_2jpUNz3LpRuZWfP,1635301735414,15183.21777,21125.1875,72.4,281,0,91,28.1875,31,3804
-Mmz_AGJyPttoxERWzqt,1635301766228,15526.91406,21826.77539,72.3,277,0,91,28.25,31,3805
