_key,Ts,co2ppmCorrected,co2ppmPureSens,humidity,pumpStatus,soilHum,soilTemp,temperature,z_counter
-Mmkg02nCNU1ZBWV5o1l,1635051901171,455.1651,619.26282,59.1,0,91,30.3125,33.1,259
-Mmkg3wRXeEE1G91tp2n,1635051917085,490.21133,630.11615,58.5,0,91,30.3125,33,260
-Mmkg7YxLZJnCt9yFyi7,1635051931901,506.56482,630.11615,58.6,0,91,30.3125,33.1,261
-MmkgBAEdyTF3SQoU73K,1635051946704,515.83258,641.11749,58.6,0,91,30.3125,33,262
-MmkgEmq24rHdKppkULe,1635051961526,479.61679,675.02185,59.1,0,91,30.375,33.1,263
-MmkgIPb-uBIdgVPz3Sn,1635051976360,471.83588,597.99194,59.1,0,91,30.375,33,264
-MmkgM0t22JIDCOBLRxB,1635051991162,472.11313,698.39172,59,0,91,30.3125,33,265
-MmkgPd8GIwkac2-xm82,1635052005962,479.82346,597.99194,59.2,0,91,30.3125,33,266
-MmkgTFVODdqV9LwjMXL,1635052020769,463.67728,597.99194,59.1,0,91,30.3125,33,267
-MmkgWrkUzd_BIePVl4_,1635052035568,463.13269,597.99194,59.3,0,91,30.375,33,268
-Mmkg_i83O_8JJFFM4dN,1635052051337,346.58533,473.1423,59.3,0,91,30.3125,33.1,269
-MmkgdLJOw1EkVs3IfXG,1635052066197,454.09592,597.99194,59.5,0,91,30.375,33.1,270
-MmkggyNud0Ngw8ZTqwe,1635052081049,454.55902,630.11615,59.5,0,90,30.375,33,271
-MmkgkruVgXw0NskuyOH,1635052097019,487.05414,630.11615,59.6,0,91,30.375,33,272
-MmkgoUygo3LOfajBglY,1635052111870,461.84558,675.02185,59.6,0,91,30.3125,33.1,273
-Mmkgs6kp6jqdY4fcZQm,1635052126704,486.27176,608.55505,59.7,0,91,30.375,33.1,274
-MmkgvjuZBov9NKu4lAE,1635052141562,454.09592,619.26282,59.5,0,91,30.3125,33.1,275
-MmkgzMrpuWndUm8e4w7,1635052156408,309.03043,630.11615,59.5,0,91,30.375,33.1,276
-Mmkh2MOK0LycG-YvNPB,1635052172761,478.49017,619.26282,59.5,0,91,30.375,33.1,277
-Mmkh6-Eb7CMCgNxtZBt,1635052187663,438.37781,619.26282,59.5,0,91,30.375,33.1,278
-Mmkh9c1lyVukRAeJ7Gj,1635052202498,503.89285,663.5686,59.5,0,91,30.3125,33.1,279
-MmkhDEpvzHHlUAyADOE,1635052217333,567.02686,747.03113,59.4,0,91,30.3125,33.2,280
-MmkhH77S1Kx0SJKQWfy,1635052233225,567.27142,747.03113,59.5,0,91,30.375,33.1,281
-MmkhKjNEk8JdD3Qf-7e,1635052248025,568.27295,747.03113,59.2,0,92,30.375,33.1,282
-MmkhOM5cRZ2S1VQYY2h,1635052262855,577.15259,747.03113,59.4,0,91,30.375,33.1,283
-MmkhRz7sviW7ejshZlU,1635052277705,559.49646,722.3905,59,0,91,30.3125,33.1,284
-MmkhVbQhHP7u6G8Cdlu,1635052292572,512.2887,698.39172,59.6,0,91,30.375,33.1,285
-MmkhZEQWN4Yf3CRMAJL,1635052307420,469.97186,747.03113,59.6,0,91,30.375,33.1,286
-MmkhbrEjvMTLPIbguKi,1635052322256,481.02731,630.11615,58.6,0,90,30.375,33.1,287
-MmkhfTcQJxrtxFWnifS,1635052337064,455.70029,597.99194,58.9,0,91,30.375,33.1,288
-Mmkhj4yGEOloAZcomfC,1635052351871,417.06305,587.57159,58.9,0,91,30.375,33.1,289
-MmkhmiFpyVYYnfuo4P2,1635052366736,459.47659,597.99194,60.3,0,91,30.375,33.2,290
-MmkhqKarBp6iYZkVyQI,1635052381542,454.89764,587.57159,59.2,0,91,30.3125,33.1,291
-MmkhtxAvEfnjx46DxoG,1635052396363,438.8938,577.29297,59.3,0,91,30.375,33.1,292
-MmkhxZwQ9W_v8cQ1G0r,1635052411196,430.17242,587.57159,59.7,0,91,30.375,33.1,293
-Mmki0T1p5_ZQXCa0otG,1635052427138,453.63312,597.99194,59.5,0,91,30.375,33.2,294
-Mmki45Y6vxkNK01oIg3,1635052442019,476.59763,597.99194,60,0,91,30.3125,33.2,295
-Mmki7kSUk1AACVCXu-s,1635052456990,460.01846,630.11615,60.1,0,91,30.3125,33.2,296
-MmkiBNNXSN3WSvA_nyN,1635052471832,477.08426,619.26282,60,0,91,30.375,33.1,297
-MmkiF-2EBUmZut7Swpf,1635052486660,469.69543,630.11615,59.7,0,91,30.375,33.1,298
-MmkiIc2X54i2AAPjTyT,1635052501507,445.65851,630.11615,59.7,0,91,30.375,33.1,299
-MmkiMFklS8Aib_v-2Y6,1635052516400,453.56207,577.29297,59.7,0,91,30.375,33.1,300
-MmkiPssLQqg9YAm_Xf8,1635052531257,437.34738,597.99194,59.9,0,91,30.3125,33.1,301
-MmkiTVa958T9_EJ44y4,1635052546086,437.08987,597.99194,60,0,91,30.375,33.1,302
-MmkiX7GCo2Rd7ErhfQ4,1635052560913,462.18973,567.15411,59.3,0,91,30.375,33.2,303
-Mmki_rXw0fXNAgmegNo,1635052576227,446.44574,577.29297,59.4,0,91,30.3125,33.1,304
-MmkidVZP-Wwq-RKc-OE,1635052591140,445.92087,608.55505,59.6,0,91,30.375,33.1,305
-MmkihX8Po0mEH315n54,1635052607625,453.02847,630.11615,59.9,0,91,30.375,33.1,306
-Mmkil9wUfTwe5MNdtBt,1635052622524,385.29016,455.87631,60.1,0,91,30.375,33.1,307
-Mmkion2D0jOeUDeVv7_,1635052637379,477.3653,641.11749,59.9,0,91,30.375,33.1,308
-MmkisRm0VW-kFO--sWx,1635052652339,513.49512,509.1774,59.2,0,91,30.375,33.1,309
-Mmkiw7AqnuEl_naDQSS,1635052667403,487.70361,597.99194,59.2,0,91,30.375,33.1,310
-MmkizlCKtd4qoVyrrt4,1635052682317,504.18927,619.26282,59.4,0,90,30.375,33.1,311
-Mmkj2ps-0PeYSNWhZde,1635052699001,470.24838,630.11615,59.5,0,91,30.375,33.1,312
-Mmkj6UiWDqBVsBgH0fG,1635052713966,386.19852,430.88672,59.7,0,91,30.375,33.1,313
-MmkjA6ev6K5R7NKk8XC,1635052728810,539.38812,630.11615,59.5,0,91,30.375,33.1,314
-MmkjDk8tZI5bB65ylbF,1635052743690,462.38922,747.03113,59.4,0,91,30.375,33.1,315
-MmkjHRbCUNKlXjG9I5G,1635052758823,385.51712,518.50739,60,0,91,30.375,33.1,316
-MmkjLFxzloEzEu1W2EX,1635052774461,473.51611,630.11615,61.1,0,91,30.375,33.2,317
-MmkjPHVWnWmJXj2Wtlm,1635052790945,483.98596,698.39172,60.5,0,91,30.375,33.1,318
-MmkjSuAsaYm_uxwabNP,1635052805771,566.35999,722.3905,59.6,0,91,30.375,33.2,319
-MmkjWXGNJtbQikEHld-,1635052820625,511.08401,686.62909,60,0,91,30.375,33.1,320
-Mmkj_9YzqcMAxv9Itus,1635052835491,537.17035,722.3905,60.2,0,91,30.375,33.1,321
-MmkjcnS9OLJa6Bl3KiF,1635052850398,526.99518,663.5686,60.4,0,91,30.375,33.2,322
-MmkjgUPZselj1OA0Zvq,1635052865498,461.1033,587.57159,59.7,0,91,30.375,33.2,323
-MmkjkD7umtZvxqhLxXB,1635052880777,504.4859,567.15411,59.3,0,91,30.375,33.1,324
-Mmkjnq2ypj9Rn2n1JWQ,1635052895619,548.0011,710.31171,59.5,0,91,30.375,33.2,325
-MmkjrTnLyWofVdLyal7,1635052910516,548.88287,698.39172,59.4,0,91,30.375,33.1,326
-MmkjvA3gVK_feTPrkEL,1635052925637,540.34027,747.03113,59.2,0,91,30.375,33.1,327
-Mmkjz52Zp2yRsBgCSvB,1635052941700,430.9321,567.15411,59.4,0,91,30.375,33.1,328
-Mmkk1mNVbX2t0rC6gbV,1635052956825,523.86133,698.39172,58.7,0,91,30.375,33.1,329
-Mmkk5i07PsVSgq9V6V-,1635052972929,551.38251,747.03113,58.8,0,91,30.375,33,330
-Mmkk9LrwOjY7lJ3oCq0,1635052987832,574.78009,1132.32593,60.1,0,91,30.375,33.1,331
-MmkkCzBWFG6LWWOqi86,1635053002701,564.93921,759.59631,60.2,0,90,30.375,33.1,332
-MmkkHeI2VrxNQFDNO2U,1635053021843,422.33859,557.15369,59.8,0,91,30.375,33.1,333
-MmkkLNWVbkcoFTNywHE,1635053037089,567.93909,747.03113,59.3,0,91,30.375,33.1,334
-MmkkP3yvMpVhBHS3DBs,1635053052223,577.06213,747.03113,59.6,0,91,30.375,33,335
-MmkkSiNOFoPxXFyVg_U,1635053067160,567.51624,747.03113,59.6,0,91,30.3125,33,336
-MmkkWOQw1MuyiGa3Wfr,1635053082203,557.11096,722.3905,59.9,0,91,30.375,33,337
-Mmkk_5nykWySXITCt17,1635053097395,477.85257,641.11749,59.9,0,91,30.375,33,338
-Mmkkcix2RZkQ0Z7-H3n,1635053112254,565.18304,710.31171,60.3,0,91,30.375,33,339
-MmkkgOeJM9-Qt8hycvo,1635053127274,532.04333,675.02185,59.3,0,91,30.3125,32.9,340
-Mmkkk0UidH4WCkUzzxi,1635053142111,409.52167,547.29016,59.3,0,91,30.375,32.9,341
-MmkkntTe1B64S3_u6di,1635053157982,514.84436,734.6297,59.1,0,91,30.3125,32.9,342
-MmkkrWHBIq-Z99lYsT2,1635053172818,455.55759,608.55505,59.3,0,91,30.375,32.9,343
-Mmkkv8S54WxmwdbccZM,1635053187677,454.75516,577.29297,59.6,0,91,30.3125,32.9,344
-Mmkkykz-IIH1v3_O4oK,1635053202495,522.16107,641.11749,59.6,0,91,30.3125,32.9,345
-Mmkl1OBVrgqe8_Hg4um,1635053217357,470.931,675.02185,59.6,0,91,30.3125,32.9,346
-Mmkl5-jS002tsReiXUW,1635053232176,486.97775,663.5686,59.8,0,91,30.3125,32.9,347
-Mmkl8cWmrMKTUwFW2rp,1635053247010,539.53607,722.3905,59.8,0,91,30.3125,32.9,348
-MmklCHF21dwz8xh5Vm5,1635053261969,539.21893,747.03113,59.9,0,91,30.3125,32.9,349
-MmklFwLYI164EyNpe58,1635053276950,461.42917,587.57159,60.1,0,91,30.3125,32.9,350
-MmklJZ65wfoA38DTjai,1635053291783,537.71881,686.62909,60.2,0,91,30.375,33,351
-MmklNBGRISxe6eXIkpO,1635053306641,477.29031,675.02185,60.1,0,91,30.3125,33,352
-MmklQoUxoEXOnE1MHhb,1635053321504,325.80508,430.88672,60.4,0,91,30.3125,33,353
-MmklUR-wIbBhqIxZ-ST,1635053336321,438.56696,587.57159,59.6,0,91,30.3125,33,354
-MmklYIhiDWcWRRiqsJr,1635053352173,555.888,630.11615,60.1,0,91,30.3125,33.1,355
-MmklavlLIsfkC-vq_XI,1635053367026,594.0802,747.03113,60.3,0,91,30.3125,33,356
-MmkleqFeF26cCeE2MM4,1635053383057,622.39038,824.94226,60.6,0,91,30.3125,33.1,357
-MmkliSrXPgr1NQ4P6Dh,1635053397880,582.69415,747.03113,60.6,0,91,30.3125,33.1,358
-MmklmmA9Yzed1jXpw9J,1635053415563,564.27386,747.03113,60.4,0,91,30.3125,33.1,359
-MmklqPS6ATIjL1dhpt_,1635053430429,476.44791,663.5686,60.4,0,91,30.3125,33,360
-MmkluNOu2bm2O1QX8aJ,1635053446681,633.38629,866.22919,60.4,0,91,30.3125,33.1,361
-Mmkly0edB9Z0JRZvDZj,1635053461610,708.19067,938.66565,60.6,0,91,30.3125,33.1,362
-Mmkm0ddYmgF8dSkoWYq,1635053476457,663.40979,866.22919,60.8,0,91,30.3125,33.1,363
-Mmkm4GKxulS7vmWBhyF,1635053491285,673.3924,866.22919,61,0,91,30.3125,33.1,364
-Mmkm7sivAZxIxvuc6Mf,1635053506094,582.00745,785.22565,60.8,0,91,30.3125,33.1,365
-MmkmBWTe05ZtS49gRg2,1635053520991,571.73883,747.03113,61,0,91,30.3125,33.1,366
-MmkmFNpLdNNSth4OpmQ,1635053536822,610.10901,824.94226,61.2,0,91,30.3125,33.1,367
-MmkmJ-sioFpuvWtxcM5,1635053551673,728.88892,1000.01477,61.1,0,91,30.3125,33.1,368
-MmkmMcjwxKXbvDTjyH7,1635053566511,763.258,1000.01477,61.3,0,91,30.3125,33.1,369
-MmkmQF3-ZlO2i5UR75U,1635053581316,811.37793,1115.05957,61.5,0,91,30.3125,33.1,370
-MmkmTs0DHAYkQZA73lR,1635053596161,531.80841,747.03113,61.9,0,91,30.3125,33.1,371
-MmkmXVZz_Tem_Pfbyu3,1635053611044,738.63513,968.95325,61.7,0,91,30.3125,33,372
-Mmkma7VnoxHTaQwy8Xa,1635053625888,810.41956,1031.86658,61.7,0,90,30.3125,33.1,373
-MmkmdkdQoxPBYBbtaT6,1635053640746,928.21289,1240.50366,62,0,91,30.3125,33.1,374
-MmkmhdQL1wC-qG5tD7U,1635053656667,915.38721,1240.50366,61.8,0,90,30.3125,33.1,375
-MmkmlG-3o20lsbF733h,1635053671489,726.19623,984.38641,61.9,0,91,30.3125,33,376
-MmkmotCxN4BSyAj4KQq,1635053686350,797.00635,1132.32593,61.9,0,91,30.3125,33.1,377
-MmkmsW3rLI6so9rEgYK,1635053701188,669.42645,880.34894,62,0,91,30.3125,33.1,378
-MmkmwQcHr71B3uMNKYj,1635053717224,669.82245,938.66565,61.9,0,91,30.3125,33.1,379
-Mmkn-2YVTc9cy9o6OVe,1635053732067,784.70459,1064.52441,61.9,0,91,30.3125,33.1,380
-Mmkn2f_b57oWIA9u_6e,1635053746918,834.34869,1081.16089,62,0,91,30.3125,33.1,381
-Mmkn6IBYeCVMOtiGT60,1635053761741,874.6239,1132.32593,61.8,0,91,30.3125,33.1,382
-Mmkn9vE_tzUrsl6e-wB,1635053776592,701.94556,953.71375,62.1,0,91,30.3125,33.1,383
-MmknDXqXjaYdE5U83Un,1635053791414,785.63275,1115.05957,61.7,0,91,30.3125,33.1,384
-MmknH9VTUCa5V65Kn_u,1635053806240,680.26526,894.65051,62,0,91,30.3125,33.1,385
-MmknKmMD9hI1JbCOvD_,1635053821079,560.29248,747.03113,61.6,0,91,30.3125,33.1,386
-MmknOUy3tjT2tlwgclH,1635053836286,387.28772,509.1774,62.3,0,91,30.3125,33.1,387
-MmknS6_JKWpaB85Cab0,1635053851109,650.84631,923.80707,61.3,0,91,30.3125,33.1,388
-MmknVj7XkRObI6jD9A0,1635053865929,860.85718,1221.91772,61.9,0,91,30.3125,33.1,389
-MmknZM55AnOCXwApvvr,1635053880774,682.57404,953.71375,61.6,0,91,30.3125,33,390
-MmknbyqukWCpPCBdy-a,1635053895606,824.86279,1132.32593,61.5,0,91,30.3125,33,391
-MmknfrEzCtk3gY9gN6q,1635053911504,773.34735,1031.86658,61.9,0,91,30.3125,33,392
-MmknjUf1dL20NLbBR3p,1635053926380,749.47559,1000.01477,61.9,0,91,30.3125,33,393
-Mmknn7HVaLEBtcgJt-a,1635053941267,787.83228,1048.09351,61.4,0,91,30.25,33,394
-MmknqmJpQ_0BSIEhB4m,1635053956245,670.90533,953.71375,61.8,0,91,30.3125,33,395
-MmknuPRBObIHYlp3C16,1635053971100,579.85895,811.53131,61.6,0,91,30.3125,33,396
-Mmkny3cZsHPJamDddcf,1635053986089,785.04504,1081.16089,62,0,91,30.3125,33,397
-Mmko0hLXxF-57CD4lGm,1635054000983,628.81836,838.52777,61.8,0,91,30.3125,33,398
-Mmko4KtkAqOywWt4EUU,1635054015865,725.02393,953.71375,62,0,91,30.25,33.1,399
-Mmko8-47sXFy08XHKRW,1635054030853,691.13391,938.66565,62.2,0,91,30.25,33,400
-MmkoBcfrJOKytSvThuO,1635054045740,713.62097,953.71375,62,0,91,30.25,33.1,401
-MmkoFFO5LvJ6wyFSMza,1635054060569,736.13629,968.95325,62.1,0,91,30.3125,33.1,402
-MmkoItEY0M6UWWY46k7,1635054075471,596.97321,811.53131,62.1,0,91,30.3125,33.1,403
-MmkoMVvdoS1Apj2-6fK,1635054090299,648.54346,894.65051,61.9,0,91,30.3125,33.1,404
-MmkoQnG9PRZipbKKURh,1635054107857,659.11487,953.71375,61.9,0,91,30.25,33.1,405
-MmkoUQ1iH4zGejSvuH8,1635054122690,669.82245,866.22919,61.9,0,91,30.3125,33.1,406
-MmkoY23CskxDKCPcukj,1635054137540,692.5791,923.80707,61.5,0,91,30.3125,33.2,407
-MmkoaepIbkEka4Qax91,1635054152374,670.72015,953.71375,61.5,0,91,30.3125,33.2,408
-MmkoeHdArjCJU37ilq3,1635054167209,703.71851,938.66565,61.5,0,91,30.3125,33.2,409
-MmkohunHKV_oe5b2u3q,1635054182067,659.60846,880.34894,61.6,0,91,30.3125,33.2,410
-MmkolYu3VpoRpE28cPi,1635054196986,439.53195,630.11615,61.7,0,91,30.3125,33.3,411
-MmkopBBl-PBzNZFZW1Z,1635054211852,702.69318,984.38641,61.4,0,91,30.3125,33.4,412
-MmkosnYe4M8wefR7RX8,1635054226660,748.05927,1015.841,61.7,0,91,30.3125,33.3,413
-MmkowQFLCLyLqv_jZw8,1635054241488,746.85077,968.95325,61.8,0,90,30.3125,33.4,414
-Mmkp-1mn5V7pbXCcGJd,1635054256307,701.44757,938.66565,61.7,0,91,30.3125,33.4,415
-Mmkp2g7eC3Mu3POz4Qd,1635054271240,515.53729,698.39172,60.9,0,91,30.3125,33.4,416
-Mmkp6YdD2EP-r0x5FLb,1635054287082,619.75214,894.65051,60.8,0,91,30.3125,33.4,417
-MmkpAACi6SMobCXRkKb,1635054301901,704.35626,894.65051,61,0,91,30.3125,33.4,418
-MmkpDmq8CdVWpTf0TNt,1635054316727,749.50513,938.66565,61.2,0,91,30.3125,33.4,419
-MmkpHPs0bcF3OG3e3ZQ,1635054331577,661.76788,866.22919,60.7,0,91,30.3125,33.4,420
-MmkpL2OZ0oH3aYYynhS,1635054346457,693.31592,909.13593,60.8,0,91,30.3125,33.5,421
-MmkpOetVO_kJiMsF-qH,1635054361274,760.58734,1031.86658,61.2,0,91,30.3125,33.5,422
-MmkpSHFvNEkTo4Xzywk,1635054376080,648.18573,880.34894,61.3,0,91,30.3125,33.5,423
-MmkpVtkQYvgH_-dDGHA,1635054390896,713.6488,824.94226,61.3,0,91,30.3125,33.5,424
-MmkpZWEkd59Z3k58oxR,1635054405711,629.31396,953.71375,60.8,0,91,30.3125,33.5,425
-Mmkpc7ZqWct8JXlEh3v,1635054420516,728.48724,894.65051,60.5,0,91,30.3125,33.5,426
-Mmkpfk-PIgbA7xSzbqs,1635054435329,762.95764,923.80707,60.5,0,91,30.3125,33.6,427
-MmkpjM_0pIMcRBHlbXQ,1635054450149,671.93634,894.65051,60.5,0,91,30.3125,33.6,428
-Mmkpmyr1_wJmFVzfa6M,1635054464951,662.75787,866.22919,60.1,0,91,30.3125,33.6,429
-Mmkpqp6ycZYBZtPnEZl,1635054480711,610.58923,838.52777,60.2,0,91,30.3125,33.6,430
-MmkpuRl2YHAeah-sEqp,1635054495537,640.87689,824.94226,60.3,0,91,30.3125,33.6,431
-Mmkpy3rE-dQEVubR1jr,1635054510392,590.1001,772.32733,60.4,0,91,30.3125,33.6,432
-Mmkq0gf1e5Kzv151C1M,1635054525227,473.2551,641.11749,60.5,0,90,30.3125,33.6,433
-Mmkq4KpqHc6YufeCFBv,1635054540149,589.40344,772.32733,60.6,0,91,30.3125,33.6,434
-Mmkq7xlMsjjraKpMBAB,1635054554994,608.78937,838.52777,60.7,0,91,30.3125,33.6,435
-MmkqCLVZmgAnqVTEpab,1635054572961,464.82901,641.11749,60.6,0,91,30.3125,33.6,436
-MmkqFz0qonkIpi-xor_,1635054587842,548.91034,811.53131,61.2,0,91,30.3125,33.7,437
-MmkqJbDBhbUUIygYk8-,1635054602703,580.1557,759.59631,60.3,0,91,30.3125,33.7,438
-MmkqNEccOs2zTUqgbxT,1635054617576,569.8291,747.03113,60.7,0,91,30.3125,33.6,439
-MmkqQrd8QEwM2ZOGn2F,1635054632425,657.01282,838.52777,61.4,0,91,30.3125,33.7,440
-MmkqUV7aCBO3ECvpYPe,1635054647304,596.1264,785.22565,61.3,0,90,30.3125,33.7,441
-MmkqYMKmAyIZN_gflKm,1635054663125,495.814,663.5686,61.2,0,91,30.3125,33.7,442
-Mmkqaz9rQ0zGnneWd0L,1635054677962,557.51636,747.03113,61.4,0,91,30.3125,33.7,443
-Mmkqeb4QaOCdk67AnzT,1635054692805,445.75891,577.29297,61.6,0,91,30.3125,33.7,444
-MmkqiE4097Hj5vVSFvs,1635054707654,430.07471,567.15411,61.7,0,91,30.3125,33.7,445
-MmkqlqqlsFLr_aY_Wc1,1635054722486,667.18585,880.34894,61.7,0,91,30.3125,33.6,446
-MmkqpTwRuLppDNdgZ-t,1635054737340,723.0249,880.34894,61.6,0,91,30.3125,33.6,447
-Mmkqt5EkYtU3NWTed-w,1635054752144,804.3681,1115.05957,62.1,0,91,30.3125,33.6,448
-Mmkqx--1KaZrARXK2qE,1635054768128,585.48962,785.22565,61.9,0,91,30.3125,33.5,449
-Mmkr-bxcAAOqsfJkd_p,1635054782974,803.7644,1000.01477,62.4,0,91,30.3125,33.5,450
-Mmkr3F918ObNuYSRLmR,1635054797835,897.41138,1081.16089,61.9,0,91,30.3125,33.5,451
-Mmkr6sKFASRarFh8eTf,1635054812694,803.7644,1081.16089,62.4,0,91,30.3125,33.5,452
-MmkrAV5aiTJlytFlSny,1635054827527,555.36328,747.03113,62.4,0,90,30.3125,33.5,453
-MmkrENMVx5xZ09GvOeU,1635054843415,767.11768,1031.86658,62.4,0,91,30.3125,33.5,454
-MmkrI-c6sOq3I3ZOCOK,1635054858281,753.86182,1015.841,62.7,0,91,30.3125,33.5,455
-MmkrLcYoR6iboWvt20p,1635054873123,612.19458,838.52777,62.7,0,91,30.3125,33.5,456
-MmkrPEs-ww4GMdS-u1T,1635054887928,697.82971,1015.841,62.4,0,91,30.3125,33.5,457
-MmkrSrUDGa13iJVtamq,1635054902751,780.56763,1015.841,62.1,0,91,30.3125,33.5,458
-MmkrWTtJQbF646fPM-s,1635054917561,698.24323,984.38641,62.3,0,91,30.3125,33.5,459
-Mmkr_56UASV7wwMYfab,1635054932360,826.02112,984.38641,63,0,91,30.3125,33.5,460
-Mmkrchr7INj-bxskm9M,1635054947191,718.63983,1000.01477,62.8,0,91,30.3125,33.5,461
-MmkrgKctEBVnYZnIdyN,1635054962025,600.45831,811.53131,63.2,0,91,30.3125,33.5,462
-Mmkrjxy7L0w7wtrh5R1,1635054976895,695.35095,880.34894,63,0,91,30.3125,33.5,463
-MmkrnaCx4i_7XbZ4W_Z,1635054991758,622.27643,880.34894,62.7,0,91,30.3125,33.5,464
-MmkrrCYCoAklev8b8fK,1635055006563,855.30463,1149.80701,62.3,0,91,30.375,33.5,465
-MmkrupOYmGHIKWVyMzj,1635055021402,937.87677,1240.50366,62.1,0,91,30.375,33.5,466
-Mmkryhan4ehbZKV6ERy,1635055037286,921.67773,1297.63794,62.5,0,91,30.3125,33.5,467
-Mmks1KJcqB93pOJYAXQ,1635055052116,910.56213,1203.55762,62,0,91,30.3125,33.5,468
-Mmks4yVfyzRKVnHDic4,1635055067040,805.19458,1031.86658,62.1,0,91,30.3125,33.5,469
-Mmks8aJPW9muO_GIHfZ,1635055081877,665.50189,984.38641,62.3,0,90,30.3125,33.5,470
-MmksCFQ02lqps4Rc4ZG,1635055096859,687.48914,923.80707,62.4,0,91,30.3125,33.4,471
-MmksFsH2lHHVPis3s8X,1635055111699,720.65936,968.95325,62.5,0,91,30.3125,33.4,472
-MmksJVHv4tz6eoJnY7M,1635055126547,-1.2147483647,747.03113,-1.2147483647,0,90,30.3125,-1.2147483647,473
-MmksN7KJ3Sl7E2krIrp,1635055141398,611.83167,785.22565,62.8,0,91,30.3125,33.5,474
-MmksQoMVJ6hv4KUBXiM,1635055156503,612.19458,866.22919,62.7,0,90,30.3125,33.5,475
-MmksURj1fTHiAEqBxBd,1635055171375,313.20026,414.81818,63,0,91,30.3125,33.5,476
-MmksY3cwZLzSkb5P6MM,1635055186216,444.56342,619.26282,62.4,0,91,30.3125,33.5,477
-MmksagSI1_AEuDKnMkC,1635055201053,742.55737,1048.09351,62.6,0,91,30.3125,33.5,478
-MmkseMtZM3efCpzSs2M,1635055216122,684.34381,938.66565,63,0,91,30.3125,33.5,479
-MmksiEpxD0wnPxC6eDw,1635055231989,554.04761,772.32733,62.8,0,91,30.3125,33.5,480
-MmkslvIYGAnbXlQ1Tgt,1635055247059,685.96948,938.66565,62.6,0,91,30.3125,33.5,481
-MmkspXqYv_tPu6whtDC,1635055261879,742.55737,984.38641,62.6,0,91,30.375,33.5,482
-Mmkst9gfgGqLu6MB2U6,1635055276717,730.51904,1048.09351,62.7,0,91,30.3125,33.5,483
-MmkswmnVP9aDAvlEs7O,1635055291571,695.76361,938.66565,62.9,0,91,30.3125,33.5,484
-Mmkt-PQEhGqnhT_BhC4,1635055306396,706.91772,938.66565,62.9,0,90,30.3125,33.5,485
-Mmkt31OxSQhRLcWH6Zw,1635055321242,582.02972,785.22565,62.9,0,91,30.3125,33.5,486
-Mmkt6dny2zprPslOQtH,1635055336051,664.03058,909.13593,62.5,0,91,30.3125,33.6,487
-MmktAHN1g85ZQ4D9Bg9,1635055350936,697.94,938.66565,62.2,0,91,30.375,33.6,488
-MmktDwn_OJknMN0st-6,1635055365939,721.62787,1015.841,62.1,0,90,30.375,33.5,489
-MmktHZNHE9XJ0DTYDJX,1635055380760,707.0296,923.80707,62.7,0,91,30.3125,33.6,490
-MmktLBt0uY1LoQf3EGv,1635055395642,555.36328,747.03113,62.4,0,91,30.375,33.5,491
-MmktPrCDE8hcZsihKtf,1635055414733,643.21533,838.52777,62.6,0,90,30.375,33.5,492
-MmktTXXmaAoT84Xwm1L,1635055429794,653.31244,852.28943,62.7,0,91,30.375,33.5,493
-MmktXNCBH3rh-Ano6YH,1635055445518,602.24231,968.95325,62.7,0,91,30.3125,33.5,494
-Mmkt_zYPiwZ1JWDGdAf,1635055460324,458.74149,619.26282,63,0,91,30.375,33.5,495
-Mmktdaf9nv4l9MXvOJA,1635055475115,611.83167,824.94226,62.8,0,91,30.375,33.5,496
-MmkthCwamp8jIOjNyRu,1635055489917,434.0437,597.99194,63.3,0,91,30.375,33.6,497
-MmktkpI_4WAGyU5GYSS,1635055504724,553.8067,675.02185,62.7,0,91,30.375,33.6,498
-MmktoRYWZuex-C0O4H-,1635055519523,306.79349,422.79416,63.1,0,91,30.375,33.6,499
-Mmkts2nKFNF_6ZdlsP0,1635055534324,555.36328,759.59631,62.4,0,91,30.375,33.5,500
-MmktvfGsNXuE7rriStd,1635055549138,697.00293,824.94226,62.6,0,91,30.375,33.5,501
-MmktzHj57N5wYpjcpZF,1635055563952,718.63983,938.66565,62.8,0,91,30.375,33.5,502
-Mmku1u6Ue3y_a4qT-N4,1635055578759,663.13824,1081.16089,62.9,0,91,30.375,33.5,503
-Mmku91_qsCO7xoeQ3HY,1635055607973,621.44043,938.66565,63.1,0,91,30.375,33.4,504
-MmkuCqLncCSVJkVCFAJ,1635055623575,499.37482,641.11749,63.4,0,90,30.375,33.4,505
-MmkuGW-eVaLl4C2JzVr,1635055638592,442.98434,619.26282,63,0,91,30.375,33.5,506
-MmkuK8CPJuvIyWCDztJ,1635055653453,467.81653,630.11615,62.8,0,91,30.375,33.4,507
-MmkuO6WwG4xYo4_dlNh,1635055669729,573.05823,785.22565,62.9,0,91,30.375,33.4,508
-MmkuRincwZlYVi6hqGG,1635055684532,573.39807,785.22565,62.8,0,91,30.375,33.4,509
-MmkuVPtPMN547SajUCG,1635055699641,545.08716,747.03113,62.9,0,91,30.375,33.4,510
-Mmku_V7AhBF-VRkvHw9,1635055720456,444.22989,587.57159,62.7,0,91,30.375,33.4,511
-MmkudT5HwnKDaqUFr1q,1635055736711,554.61743,747.03113,62.8,0,91,30.375,33.4,512
